#SELECT ID, post_parent, post_mime_type, guid INTO OUTFILE '/tmp/result.txt' FROM wp_posts WHERE post_mime_type != '' and post_parent != ''
1556	330	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/ParlDRC-2002-CodeMinier-FR-.pdf
1608	200	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-Procédures-Permis-Exploitation-Rejets.pdf
1609	183	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-ProcéduresAutorisationExploitationProduitsCarriere.pdf
1610	192	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-ProcéduresAutorisationRechercheProduitsCarriere.pdf
1611	2014	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-ProcéduresPermiExploitation.pdf
1612	195	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-ProcéduresPermisExploitationPetiteMine.pdf
1613	209	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-ProcéduresPermisRecherche.pdf
1614	177	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2006-StructureMissionDuCadastreMinier.pdf
1615	211	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/CAMI-2010-ListeDesDroitsMiniers.pdf
1616	162	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/DuncanAllen-2005-IdentificationEtValiditeDroitsMiniers.pdf
1617	1197	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/Maples-RosenblumRWI-2009-ContractsConfidential.pdf
1619	997	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/1-DCP-2004-ContratPartenariatCessionGEC-Gecamines.pdf
1620	365	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/2-TFM-2005-StatutsLundin-Al-Gecamines.pdf
1621	251	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/3-KCC-2003-ConvConfidentialitéKinross-Forrest-Gecamines.pdf
1622	1020	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/3-KCC-2004-ContratPartenariatCessionKinross-Forrest-Gecamines.pdf
1624	260	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/3-KCC-2005-OperatingAgreementFRNonSignéKCC-KOL.pdf
1625	228	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/6-KMT-2001-Avenant1AnnexesCDM-Gecamines.pdf
1626	228	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/6-KMT-2001-Avenant1NonSigneCMD-Gecamines.pdf
1627	1030	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/6-KMT-2044-ContratPartenariatCessionCDM-Gecamines.pdf
1628	1128	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/7-SRM-2007-ContratPartenariatCessionEMIKO-Gecamines.pdf
1629	245	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/08-ConventionMiniere-1998-Cluff-RDC-EMK-Mn.pdf
1630	305	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/09-KisengeGold-2006-ProtocoleDAccordSentinelle-EKM-Mn.pdf
1631	1134	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/10-STL-1997-ConventionOMG-Forrest-Gecamines.pdf
1632	1181	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/11-KMCSavannah-2001-ContratPartenariatCessionEtAvnt1-2Tremalt-Gecamines.pdf
1633	978	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/16-Chabara-2006-ContratPartenariatCessionSwanepoel-Gecamines.pdf
1634	992	application/pdf	http://www.congomines.org/wp-content/uploads/2011/10/17-COMMUS-2005-ContratPartenariatCessionCOVEC-Gecamines.pdf
